Date;EMP;PE;CAPE;DY;Rho;MOV ;IR;RR;Y02;Y10;STP;CF;MG;RV;ED;UN;GDP;M2;CPI;DIL;YSS;NYF;_AU;_DXY;_LCP;_TY;_OIL;_MKT;_VA;_GR
29.11.1998;0.12626798892060100;27.10000000000000000;39.00700000000000000;1.41000000000000000;-0.21600000000000000;88.60000000000000000;4.53000000000000000;1.08600000000000000;4.66200000000000000;4.84500000000000000;0.18300000000000000;-0.01327088212334100;-0.01101928374655650;0.13296215658584400;0.13290600232766300;-0.04347826086956510;0.04883120053421090;0.08259440071734560;0.02341644204851740;0.05899913816109790;0.10074000000000000;18.05934162400000000;296.05000000000000000;96.83000000000000000;1562.75000000000000000;244.97000000000000000;11.18000000000000000;2860.50000000000000000;4186.44600000000000000;3213.86900000000000000
06.12.1998;0.12841599097614400;26.80000000000000000;38.52100000000000000;1.43000000000000000;-0.22700000000000000;99.30000000000000000;4.46800000000000000;1.08600000000000000;4.44400000000000000;4.61300000000000000;0.16900000000000000;-0.01327088212334100;-0.01236263736263730;0.12740048114160400;0.13321406623361000;-0.04347826086956510;0.04883120053421090;0.08259440071734560;0.02341644204851740;0.05774994412682170;0.17500200000000000;18.05934162400000000;292.15000000000000000;94.91000000000000000;1500.00000000000000000;248.72000000000000000;11.18000000000000000;2826.85000000000000000;4424.27100000000000000;3469.09600000000000000
13.12.1998;0.12841599097614400;26.30000000000000000;37.86200000000000000;1.45000000000000000;-0.22600000000000000;110.40000000000000000;4.48800000000000000;1.08600000000000000;4.42500000000000000;4.60900000000000000;0.18400000000000000;-0.01327088212334100;-0.01236263736263730;0.12745669706976400;0.13325834250972700;-0.04347826086956510;0.04883120053421090;0.08259440071734560;0.02341644204851740;0.05872191622804680;0.13409500000000000;18.05934162400000000;290.55000000000000000;93.48000000000000000;1448.85000000000000000;249.02200000000000000;10.78000000000000000;2782.14000000000000000;4424.27100000000000000;3469.09600000000000000
20.12.1998;0.12841599097614400;26.80000000000000000;38.50000000000000000;1.43000000000000000;-0.22600000000000000;110.50000000000000000;4.46800000000000000;1.10700000000000000;4.44000000000000000;4.57300000000000000;0.13300000000000000;-0.06975036710719520;-0.01236263736263730;0.12741132485436000;0.13322274166130600;-0.06382978723404250;0.04883120053421090;0.08487688759949410;0.02452520394575220;0.05701383600563850;0.11361000000000000;19.61042067500000000;290.45000000000000000;94.04000000000000000;1442.50000000000000000;249.93600000000000000;10.95000000000000000;2832.80000000000000000;4424.27100000000000000;3469.09600000000000000
27.12.1998;0.12836758910651800;27.80000000000000000;39.91100000000000000;1.39000000000000000;-0.24800000000000000;116.40000000000000000;4.56100000000000000;1.10700000000000000;4.74600000000000000;4.85600000000000000;0.10999999999999900;-0.06975036710719520;-0.01236263736263730;0.12690467870599400;0.13218981161899000;-0.06382978723404250;0.04883120053421090;0.08487688759949410;0.02452520394575220;0.05604203652494260;0.09425600000000000;19.61042067500000000;287.00000000000000000;94.89000000000000000;1437.50000000000000000;244.71800000000000000;10.98000000000000000;2940.45000000000000000;4424.27100000000000000;3469.09600000000000000
03.01.1999;0.08999099348050810;27.90000000000000000;40.01900000000000000;1.38000000000000000;-0.23900000000000000;120.60000000000000000;4.46800000000000000;1.10700000000000000;4.53500000000000000;4.64700000000000000;0.11200000000000000;-0.06975036710719520;0.03203342618384400;0.09547625293717750;0.09664392420346650;-0.06382978723404250;0.04883120053421090;0.08487688759949410;0.02452520394575220;0.05529009654505870;0.06002000000000000;19.61042067500000000;287.75000000000000000;94.17000000000000000;1465.50000000000000000;248.93000000000000000;12.05000000000000000;2959.47000000000000000;4550.01000000000000000;3778.35500000000000000
10.01.1999;0.08905899463979440;28.80000000000000000;41.20300000000000000;1.33000000000000000;-0.24700000000000000;106.80000000000000000;4.45200000000000000;1.10700000000000000;4.68400000000000000;4.84800000000000000;0.16400000000000000;-0.06975036710719520;0.02916666666666660;0.09514907625779250;0.09413729974932880;-0.06382978723404250;0.04883120053421090;0.08487688759949410;0.02452520394575220;0.05721880126482960;0.11170000000000000;19.61042067500000000;291.25000000000000000;94.35000000000000000;1441.00000000000000000;245.32200000000000000;13.08000000000000000;3051.02000000000000000;4550.01000000000000000;3778.35500000000000000
17.01.1999;0.08905899463979440;27.90000000000000000;40.20000000000000000;1.36000000000000000;-0.26500000000000000;112.80000000000000000;4.41500000000000000;1.08100000000000000;4.53100000000000000;4.65900000000000000;0.12800000000000000;0.00467653936087298;0.02916666666666660;0.09516469477798580;0.09415356352187890;-0.06521739130434780;0.04883120053421090;0.08540012819880680;0.02330740755072290;0.05741128537715690;0.13540000000000000;22.25084070400000000;286.25000000000000000;94.72000000000000000;1451.35000000000000000;249.15000000000000000;12.13000000000000000;2980.59000000000000000;4550.01000000000000000;3778.35500000000000000
24.01.1999;0.08907518346626640;27.20000000000000000;39.47100000000000000;1.39000000000000000;-0.27800000000000000;104.20000000000000000;4.34300000000000000;1.08100000000000000;4.56400000000000000;4.63400000000000000;0.07000000000000030;0.00467653936087298;0.02916666666666660;0.09504316669173730;0.09391878286206250;-0.06521739130434780;0.04883120053421090;0.08540012819880680;0.02330740755072290;0.05705640168253320;0.08820000000000000;22.25084070400000000;286.95000000000000000;94.66000000000000000;1436.50000000000000000;249.83500000000000000;12.65000000000000000;2930.42000000000000000;4550.01000000000000000;3778.35500000000000000
31.01.1999;0.08820876722175420;29.00000000000000000;41.16800000000000000;1.33000000000000000;-0.27800000000000000;87.20000000000000000;4.44700000000000000;1.08100000000000000;4.61400000000000000;4.65800000000000000;0.04400000000000050;0.00467653936087298;0.02916666666666660;0.09519344294390050;0.09409821287325880;-0.06521739130434780;0.04883120053421090;0.08540012819880680;0.02330740755072290;0.05827742933323220;0.09710000000000000;22.25084070400000000;286.25000000000000000;96.08000000000000000;1403.25000000000000000;249.59900000000000000;12.75000000000000000;3060.45000000000000000;4665.54300000000000000;4002.54600000000000000
07.02.1999;0.08743836778577620;28.10000000000000000;39.77900000000000000;1.38000000000000000;-0.26000000000000000;94.80000000000000000;4.48800000000000000;1.08100000000000000;4.79400000000000000;4.93800000000000000;0.14400000000000000;0.00467653936087298;0.03905160390516050;0.09787313228307930;0.10048029565903000;-0.06521739130434780;0.04883120053421090;0.08540012819880680;0.02330740755072290;0.05886445827388950;0.10160000000000000;22.25084070400000000;289.95000000000000000;96.22000000000000000;1447.50000000000000000;244.53500000000000000;11.80000000000000000;2964.54000000000000000;4665.54300000000000000;4002.54600000000000000
14.02.1999;0.08746389234437910;27.80000000000000000;39.36900000000000000;1.39000000000000000;-0.23500000000000000;92.00000000000000000;4.51900000000000000;1.08100000000000000;4.91500000000000000;5.07900000000000000;0.16400000000000000;-0.06186317321688510;0.03905160390516050;0.09792109264396020;0.10057126791106700;-0.06521739130434780;0.03840829100581700;0.07671990021766260;0.02151548316487470;0.05951793045072340;0.10260000000000000;22.25084070400000000;289.95000000000000000;96.31000000000000000;1438.15000000000000000;242.15300000000000000;11.88000000000000000;2937.73000000000000000;4665.54300000000000000;4002.54600000000000000
21.02.1999;0.08746389234437910;28.10000000000000000;39.62100000000000000;1.39000000000000000;-0.23400000000000000;89.60000000000000000;4.54000000000000000;1.15600000000000000;4.93500000000000000;5.06600000000000000;0.13100000000000000;-0.03129548762736540;0.03905160390516050;0.09784446942665830;0.10051011430119300;-0.04347826086956510;0.04816326272521640;0.08227151556653390;0.02151548316487470;0.05936482254400640;0.10580000000000000;22.66840612300000000;287.05000000000000000;98.27000000000000000;1379.50000000000000000;242.60800000000000000;11.78000000000000000;2960.27000000000000000;4665.54300000000000000;4002.54600000000000000
28.02.1999;0.08746389234437910;28.10000000000000000;39.49100000000000000;1.39000000000000000;-0.24800000000000000;101.40000000000000000;4.65700000000000000;1.15600000000000000;5.13000000000000000;5.27800000000000000;0.14800000000000000;-0.03129548762736540;0.03905160390516050;0.09777725486472070;0.10045917778231200;-0.04347826086956510;0.04816326272521640;0.08227151556653390;0.02151548316487470;0.05949646781157750;0.13100000000000000;22.66840612300000000;286.95000000000000000;98.68000000000000000;1375.25000000000000000;239.00000000000000000;12.28000000000000000;2954.29000000000000000;4628.07100000000000000;3821.41000000000000000
07.03.1999;0.08782468650234530;28.90000000000000000;40.51300000000000000;1.35000000000000000;-0.22200000000000000;97.10000000000000000;4.61500000000000000;1.15600000000000000;5.10600000000000000;5.32100000000000000;0.21500000000000000;-0.03129548762736540;0.03905160390516050;0.09827626944907550;0.10028476411189400;-0.04347826086956510;0.04816326272521640;0.08227151556653390;0.02151548316487470;0.05769643395582590;0.12150000000000000;22.66840612300000000;288.45000000000000000;100.24000000000000000;1381.00000000000000000;238.45800000000000000;13.30000000000000000;3043.84000000000000000;4628.07100000000000000;3821.41000000000000000
14.03.1999;0.08782468650234530;29.40000000000000000;41.07100000000000000;1.33000000000000000;-0.18900000000000000;85.30000000000000000;4.57300000000000000;1.15600000000000000;4.97200000000000000;5.15200000000000000;0.18000000000000000;-0.00523168908819149;0.03905160390516050;0.09827754809735970;0.10029776423808800;-0.06382978723404250;0.04816326272521640;0.07559001531244690;0.01974293059125980;0.06264209995142860;0.08310000000000000;22.66840612300000000;291.75000000000000000;99.15000000000000000;1370.88000000000000000;241.75000000000000000;14.48000000000000000;3089.58000000000000000;4628.07100000000000000;3821.41000000000000000
21.03.1999;0.08782468650234530;29.50000000000000000;41.17000000000000000;1.33000000000000000;-0.19300000000000000;81.10000000000000000;4.50100000000000000;1.32000000000000000;4.98800000000000000;5.15700000000000000;0.16900000000000000;0.00149476831091166;0.03905160390516050;0.09831214896059360;0.10032030577301500;-0.10638297872340400;0.04816326272521640;0.07724278735143280;0.02033419023136250;0.06073223638461700;0.08600000000000000;20.04644289200000000;283.55000000000000000;99.05000000000000000;1362.75000000000000000;241.89800000000000000;15.23000000000000000;3100.86000000000000000;4628.07100000000000000;3821.41000000000000000
28.03.1999;0.07036907911151350;29.20000000000000000;40.74500000000000000;1.34000000000000000;-0.19200000000000000;90.10000000000000000;4.50100000000000000;1.32000000000000000;4.98800000000000000;5.20800000000000000;0.22000000000000000;0.00149476831091166;0.03905160390516050;0.09559533665660020;0.09838457562870250;-0.10638297872340400;0.04816326272521640;0.07724278735143280;0.02033419023136250;0.06085042121119800;0.10100000000000000;20.04644289200000000;279.75000000000000000;100.19000000000000000;1423.00000000000000000;241.20300000000000000;16.18000000000000000;3072.68000000000000000;4628.07100000000000000;3821.41000000000000000
04.04.1999;0.07029591070706730;29.40000000000000000;40.59500000000000000;1.33000000000000000;-0.19500000000000000;79.40000000000000000;4.31000000000000000;1.32000000000000000;4.98800000000000000;5.28200000000000000;0.29400000000000000;0.00149476831091166;0.03631284916201110;0.09542171265649580;0.09665308087247150;-0.10638297872340400;0.04816326272521640;0.07724278735143280;0.02033419023136250;0.06090604879941090;0.05920000000000000;20.04644289200000000;280.45000000000000000;100.20000000000000000;1371.25000000000000000;240.12500000000000000;16.63000000000000000;3087.48000000000000000;4745.91000000000000000;4042.30800000000000000
